Symbol,Direction,Entry Time,Exit Time,Entry Price,Exit Price,Exit Reason,Net PnL,Fee,Equity After
SOL_USDT,long,2025-06-11 19:30:00,2025-06-11 20:00:00,163.3,162.52,stop_loss,-102.86706400000013,14.727064000000002,3586.3607101939438
ETH_USDT,long,2025-06-11 20:30:00,2025-06-11 21:30:00,2818.23,2789.531087500045,stop_loss,-77.35504233738752,5.6077610875000445,3509.005667856556
ETH_USDT,short,2025-06-13 02:30:00,2025-06-13 16:00:00,2482.08,2583.7124975849106,stop_loss,-62.19528875036677,1.2157901994203786,3446.8103791061894
SOL_USDT,short,2025-06-13 20:00:00,2025-06-13 23:30:00,145.06,148.36224320052355,stop_loss,-68.39224195607517,2.3473779456041886,3378.4181371501145
SOL_USDT,short,2025-06-14 16:00:00,2025-06-15 02:00:00,144.49,145.8318876110535,stop_loss,-51.030572813427035,4.0645064265547495,3327.3875643366873
SOL_USDT,long,2025-06-15 18:30:00,2025-06-15 20:30:00,152.06,149.1735985849822,stop_loss,-51.117212525680735,2.048388470377879,3276.2703518110065
ETH_USDT,short,2025-06-17 19:30:00,2025-06-17 20:00:00,2532.41,2522.6485817546836,take_profit,49.99649048948878,13.062271375254102,3326.2668423004952
SOL_USDT,short,2025-06-17 20:30:00,2025-06-18 20:30:00,148.84,147.67518931792802,stop_loss,51.26402571089599,5.81169771063139,3377.5308680113912
SOL_USDT,short,2025-06-18 21:00:00,2025-06-18 21:30:00,147.38,147.67518931792802,stop_loss,-47.10609887669185,13.454516632897517,3330.4247691346995
SOL_USDT,short,2025-06-20 21:30:00,2025-06-21 10:00:00,140.08,142.24800029639786,stop_loss,-66.14701339897586,3.2750048034382155,3264.2777557357235
ETH_USDT,short,2025-06-21 00:30:00,2025-06-22 13:00:00,2412.01,2189.1821868364514,take_profit,329.27113107033324,2.7423105433545256,3593.5488868060565
ETH_USDT,short,2025-06-22 13:30:00,2025-06-23 00:00:00,2194.38,2236.6233390589464,stop_loss,-28.610231256470406,1.1520608681553262,3564.938655549586
ETH_USDT,short,2025-06-23 00:30:00,2025-06-23 01:00:00,2232.64,2239.89,stop_loss,-74.84301936,14.81301936,3490.095636189586
SOL_USDT,short,2025-06-21 18:30:00,2025-06-23 12:30:00,138.88,135.18726201256564,stop_loss,75.24533273521592,2.302165000905551,3565.340968924802
SOL_USDT,long,2025-06-23 13:30:00,2025-06-23 16:00:00,133.82,131.98289588391813,stop_loss,-68.01988460523998,3.7212405423748542,3497.321084319562
ETH_USDT,short,2025-06-23 16:30:00,2025-06-23 18:00:00,2209.81,2293.56136268784,stop_loss,-63.30900631235713,1.3329979233556006,3434.0120780072048
SOL_USDT,long,2025-06-23 23:30:00,2025-06-25 15:00:00,144.61,144.23403104254382,stop_loss,-5.406572268605334,1.270913736587193,3428.6055057385993
SOL_USDT,long,2025-06-28 20:30:00,2025-06-29 16:30:00,150.3,149.81821687894816,stop_loss,-15.647590602889101,3.121229455541061,3412.95791513571
SOL_USDT,short,2025-07-01 16:30:00,2025-07-02 03:00:00,147.82,148.86855166132904,stop_loss,-29.18067704983936,2.9668855166132904,3383.777238085871
ETH_USDT,short,2025-07-01 21:30:00,2025-07-02 04:30:00,2412.27,2434.6424322354133,stop_loss,-45.94816272370106,3.6642657987699723,3337.82907536217
ETH_USDT,long,2025-07-02 06:30:00,2025-07-02 22:30:00,2439.0,2609.7083967655194,take_profit,328.94338114328576,3.937992549477106,3666.772456505456
ETH_USDT,long,2025-07-02 23:00:00,2025-07-04 06:00:00,2593.69,2557.9851228914454,stop_loss,-60.04721998076091,3.276465378158959,3606.725236524695
ETH_USDT,short,2025-07-04 16:30:00,2025-07-05 03:00:00,2482.43,2521.7867591085737,stop_loss,-54.59314847212687,2.642226448809327,3552.132088052568
ETH_USDT,long,2025-07-05 04:30:00,2025-07-05 16:30:00,2523.79,2496.053466349204,stop_loss,-55.62216083981771,3.7548429128292056,3496.5099272127504
SOL_USDT,short,2025-07-04 19:30:00,2025-07-06 06:00:00,146.0,148.1953370187404,stop_loss,-55.512363685149246,2.8242752353799077,3440.997563527601
SOL_USDT,long,2025-07-06 18:30:00,2025-07-07 15:30:00,151.7,150.9233525960013,stop_loss,-31.419386076297833,4.236726936344018,3409.578177451303
SOL_USDT,long,2025-07-09 21:30:00,2025-07-10 15:00:00,157.2,156.13137960909242,stop_loss,-20.297200026770497,2.1306533813418285,3389.2809774245325
SOL_USDT,long,2025-07-10 15:30:00,2025-07-10 16:00:00,156.62,156.13137960909242,stop_loss,-70.57790841639047,14.386563462018252,3318.703069008142
ETH_USDT,long,2025-07-09 06:30:00,2025-07-10 21:00:00,2625.46,2842.045325943049,take_profit,336.60536838589496,3.4335933446922358,3655.308437394037
ETH_USDT,long,2025-07-10 21:30:00,2025-07-11 15:30:00,2905.39,2940.1416399465634,stop_loss,21.716996284691866,1.566602479505679,3677.025433678729
