entry_time,exit_time,direction,qty,entry_price,exit_price,exit_reason,pnl,fee,net_pnl,equity
2024-12-19 15:00:00,2024-12-20 16:00:00,short,63,100968.1,97645.57050062936,stop_loss,20.931935846035085,0.5005064496615861,20.4314293963735,761.2651250863091
2024-12-29 22:30:00,2024-12-30 17:30:00,short,128,93299.8,93507.40569678297,stop_loss,-2.657352918821946,0.9564528931675289,-3.613805811989475,757.6513192743197
2025-01-02 10:30:00,2025-01-04 09:30:00,long,127,96689.5,97556.66499559133,stop_loss,11.012995444009901,0.9867705181776041,10.026224925832297,767.6775442001519
2025-01-06 21:30:00,2025-01-07 11:30:00,long,97,102042.9,101096.2761039003,stop_loss,-9.182251792167088,0.7881800032831332,-9.97043179545022,757.7071124047018
2025-01-07 16:30:00,2025-01-10 07:30:00,short,86,98017.9,94931.0051732157,stop_loss,26.547295510344924,0.6637442337958621,25.883551276549063,783.5906636812508
2025-01-15 16:30:00,2025-01-16 08:30:00,long,96,99277.8,98856.4582260598,stop_loss,-4.044881029825984,0.7608355515880697,-4.805716581414053,778.7849470998368
2025-01-16 09:00:00,2025-01-16 09:30:00,long,786,98985.0,98856.4582260598,stop_loss,-10.103383431700012,6.220135446627321,-16.323518878327334,762.4614282215094
2025-01-16 10:00:00,2025-01-16 11:00:00,long,475,99177.2,98856.4582260598,stop_loss,-15.235234262159537,3.7626395062951365,-18.997873768454674,743.4635544530547
2025-01-18 14:00:00,2025-01-19 09:00:00,long,70,104366.0,104024.92758139924,stop_loss,-2.387506930205302,0.583494597227918,-2.97100152743322,740.4925529256215
2025-01-21 06:30:00,2025-01-21 13:00:00,short,49,101811.4,104821.95837786894,stop_loss,-14.751736051557842,0.40500138242062317,-15.156737433978465,725.335815491643
2025-01-23 10:30:00,2025-01-23 14:30:00,short,93,101952.0,103205.41971312082,stop_loss,-11.656803332023628,0.7631856013328095,-12.419988933356437,712.9158265582865
2025-01-27 04:30:00,2025-01-27 13:00:00,short,69,100906.0,100951.93327451574,stop_loss,-0.3169395941586365,0.5571278958376635,-0.8740674899963,712.0417590682903
2025-01-27 13:30:00,2025-01-27 14:30:00,short,705,100902.3,100951.93327451574,stop_loss,-3.499145853359776,5.692289378341345,-9.19143523170112,702.8503238365892
2025-01-30 13:30:00,2025-01-31 02:30:00,long,125,105285.8,104289.36508014973,stop_loss,-12.455436498128439,1.0478758254007488,-13.503312323529187,689.34701151306
2025-02-02 02:30:00,2025-02-03 15:30:00,short,174,100930.1,98689.93293752565,stop_loss,38.9789068870538,1.3893554292451786,37.589551457808625,726.9365629708686
2025-02-03 19:30:00,2025-02-04 05:00:00,long,43,100499.9,99248.07770697956,stop_loss,-5.382835859987873,0.3435665216560049,-5.726402381643878,721.2101605892248
2025-02-17 08:30:00,2025-02-17 14:00:00,short,169,96057.1,96871.54573054553,stop_loss,-13.76413284621944,1.304197645138488,-15.068330491357928,706.1418300978668
2025-02-17 14:30:00,2025-02-17 15:00:00,short,520,96600.1,96871.54573054553,stop_loss,-14.115177988367504,4.024210231195347,-18.139388219562854,688.0024418783039
2025-02-21 02:30:00,2025-02-21 14:30:00,long,166,98272.0,98448.08586642206,stop_loss,2.9230253826061587,1.3062213701530425,1.6168040124531162,689.619245890757
2025-02-21 15:00:00,2025-02-21 15:30:00,long,393,98798.9,98225.9,stop_loss,-22.518900000000002,3.0972298560000002,-25.616129856,664.003116034757
2025-02-21 19:30:00,2025-02-22 12:30:00,short,53,95892.1,96922.1478979479,stop_loss,-5.459253859123838,0.4087662055436496,-5.868020064667488,658.1350959700895
2025-02-24 20:30:00,2025-02-28 15:00:00,short,87,94197.2,83061.17831570572,stop_loss,96.8833886533602,0.616859156538656,96.26652949682155,754.4016254669111
2025-03-02 20:30:00,2025-03-03 06:30:00,long,41,94058.2,91741.74817594142,stop_loss,-9.497452478640158,0.30471191500854394,-9.802164393648702,744.5994610732624
2025-03-03 20:30:00,2025-03-04 17:30:00,short,37,85802.4,85251.12458027362,stop_loss,2.0397190529875733,0.253159216378805,1.7865598366087683,746.3860209098711
2025-03-04 19:30:00,2025-03-05 14:30:00,long,36,87732.6,88484.87372939369,stop_loss,2.7081854258172506,0.25375316217032695,2.4544322636469236,748.8404531735181
2025-03-06 03:30:00,2025-03-06 09:00:00,long,69,91649.9,90631.60844455111,stop_loss,-7.026211732597316,0.5030969633069611,-7.529308695904277,741.3111444776138
2025-03-06 09:30:00,2025-03-06 10:00:00,long,816,90735.8,90631.60844455111,stop_loss,-8.502030924629839,5.919832211630149,-14.421863136259988,726.8892813413538
2025-03-06 10:30:00,2025-03-06 12:00:00,long,140,91668.3,90631.60844455111,stop_loss,-14.513681776284532,1.0208794872894864,-15.534561263574018,711.3547200777798
2025-03-09 14:30:00,2025-03-10 09:00:00,short,97,83342.0,83019.68463852681,stop_loss,3.1264590062898994,0.6454833363974841,2.4809756698924152,713.8356957476722
2025-03-11 01:30:00,2025-03-11 04:00:00,short,58,77744.0,80188.14965853973,stop_loss,-14.176068019530408,0.36640258720781216,-14.54247060673822,699.2932251409339
2025-03-11 04:30:00,2025-03-11 05:00:00,short,873,80086.5,80188.14965853973,stop_loss,-8.874015190518024,5.596790766076207,-14.470805956594232,684.8224191843398
2025-03-11 05:30:00,2025-03-11 06:00:00,short,854,80180.6,80263.40000000001,stop_loss,-7.071120000000249,5.480767040000002,-12.551887040000251,672.2705321443395
2025-03-19 22:30:00,2025-03-20 10:00:00,long,79,85798.4,85337.35360437911,stop_loss,-3.642266525404985,0.5407889813898381,-4.183055506794823,668.0874766375447
2025-03-20 14:30:00,2025-03-20 15:30:00,long,76,86343.3,84734.5318599106,stop_loss,-12.226637864679494,0.5200766088541282,-12.746714473533622,655.340762164011
2025-03-23 23:30:00,2025-03-25 03:00:00,long,128,85747.1,86770.96994088127,stop_loss,13.105535243280233,0.8832925180973122,12.222242725182921,667.563004889194
2025-03-28 17:30:00,2025-03-30 01:00:00,short,98,83758.2,82997.07669745265,stop_loss,7.459008364964015,0.6536806846540144,6.8053276803100005,674.368332569504
2025-03-30 23:30:00,2025-03-31 12:30:00,short,142,81961.5,82618.98743365523,stop_loss,-9.336321557904283,0.9348171686231618,-10.271138726527445,664.0971938429766
2025-04-06 21:30:00,2025-04-07 13:30:00,short,70,79167.5,77723.30616180772,stop_loss,10.109356867345968,0.43929425725306165,9.670062610092906,673.7672564530695
2025-04-08 02:30:00,2025-04-08 14:30:00,long,61,80451.5,78663.07634513214,stop_loss,-10.909384294693947,0.3882395662821225,-11.297623860976069,662.4696325920935
2025-04-10 02:30:00,2025-04-10 13:30:00,long,76,82449.9,80843.63339460161,stop_loss,-12.207626201027725,0.4964123415195889,-12.704038542547314,649.7655940495462
2025-04-12 16:30:00,2025-04-13 04:30:00,long,108,84976.1,84505.663655555,stop_loss,-5.08071252000599,0.7321612189919977,-5.812873738997988,643.9527203105482
2025-04-21 05:30:00,2025-04-21 11:00:00,long,116,87460.6,86742.34382165328,stop_loss,-8.331771668822004,0.8083016593324713,-9.140073328154475,634.8126469823937
2025-04-21 11:30:00,2025-04-21 17:00:00,long,731,86826.6,86742.34382165328,stop_loss,-6.15912663714556,5.075155917345143,-11.234282554490703,623.578364427903
2025-04-21 17:30:00,2025-04-21 18:00:00,long,307,87147.9,86742.34382165328,stop_loss,-12.450574675244084,2.135372194129902,-14.585946869373986,608.992417558529
2025-05-02 03:30:00,2025-05-03 03:00:00,long,131,96997.0,96328.92496467146,stop_loss,-8.751782962803878,1.0130278468148786,-9.764810809618757,599.2276067489103
2025-05-04 18:30:00,2025-05-05 22:00:00,short,236,95414.0,94906.27999428059,stop_loss,11.98219213497815,1.7966234431460086,10.185568691832142,609.4131754407424
2025-05-08 09:30:00,2025-05-12 14:00:00,long,112,99598.0,103086.1988442932,stop_loss,39.0678270560839,0.9080252108224337,38.15980184526146,647.5729772860038
2025-05-22 12:30:00,2025-05-23 11:30:00,long,70,111246.9,110242.89944423712,stop_loss,-7.02800389034013,0.6201714384438639,-7.648175328783994,639.9248019572199
2025-05-24 00:30:00,2025-05-24 10:30:00,short,71,107200.1,108994.92928265803,stop_loss,-12.743287906872007,0.6139938831627489,-13.357281790034756,626.5675201671851
2025-05-25 10:30:00,2025-05-25 22:00:00,short,122,107065.1,108088.36475047057,stop_loss,-12.483829955740923,1.0499489079822966,-13.533778863723219,613.0337413034619
2025-05-28 20:30:00,2025-05-29 00:30:00,short,110,107140.8,108254.47459918026,stop_loss,-12.250420590982861,0.9477392082363932,-13.198159799219255,599.8355815042426
2025-05-29 01:00:00,2025-05-29 01:30:00,short,554,108227.3,108254.47459918026,stop_loss,-1.5054727945864026,4.797236125117836,-6.302708919704239,593.5328725845383
2025-05-29 02:00:00,2025-05-29 02:30:00,short,549,108097.2,108254.47459918026,stop_loss,-8.634375494996593,4.751082774197998,-13.385458269194592,580.1474143153437
2025-05-31 02:30:00,2025-05-31 14:00:00,short,80,103645.1,104169.362814428,stop_loss,-4.1941025154239036,0.6650062810061697,-4.859108796430073,575.2883055189136
2025-06-06 01:30:00,2025-06-06 06:00:00,short,101,101780.5,102918.37461278647,stop_loss,-11.492533589143372,0.8269834534356574,-12.31951704257903,562.9687884763346
2025-06-08 00:30:00,2025-06-08 09:00:00,long,408,105454.7,105178.91642483084,stop_loss,-11.25196986690173,3.43754062005324,-14.689510486954969,548.2792779893796
2025-06-10 09:00:00,2025-06-10 14:00:00,long,255,109043.9,108780.07042305959,stop_loss,-6.727654211980371,2.2218044983152083,-8.94945871029558,539.329819279084
2025-06-10 14:30:00,2025-06-10 15:00:00,long,495,108796.4,108582.9,stop_loss,-10.56825,4.304110140000001,-14.872360140000001,524.457459139084
2025-06-10 23:30:00,2025-06-11 18:00:00,long,80,109747.8,108864.77326072678,stop_loss,-7.064213914185763,0.6995602344343257,-7.763774148620088,516.6936849904639
2025-06-16 22:30:00,2025-06-16 23:00:00,long,99,108619.9,107585.0692906389,stop_loss,-10.24482402267482,0.8561716783909301,-11.10099570106575,505.59268928939815
2025-06-17 15:30:00,2025-06-17 19:00:00,short,58,104255.1,105143.31684709284,stop_loss,-5.151657713138414,0.48580432708525545,-5.63746204022367,499.95522724917447
2025-06-17 19:30:00,2025-06-18 03:30:00,short,475,105075.6,105143.31684709284,stop_loss,-3.2165502369094248,3.9941594200947645,-7.210709657004189,492.74451759217027
2025-06-21 23:30:00,2025-06-22 00:00:00,short,72,101363.6,102752.29840136204,stop_loss,-9.998628489806679,0.5878537873959229,-10.586482277202602,482.15803531496766
2025-06-22 00:30:00,2025-06-22 01:00:00,short,342,102459.9,102815.90000000001,stop_loss,-12.175200000000498,2.8081729440000007,-14.983372944000498,467.17466237096716
